ID,condition,condition_code,acknowledge_purchase,postpurchase_support,interaction,age,gender,initial_confidence,initial_satisfaction,price_sensitivity,PAL1,PAL2,PAL3,PAL4,PAL,TRU1,TRU2,TRU3,TRU4,Trust,CLO1,CLO2,CLO3,CLO4,CLO5,Closure,CFT1,CFT2,CFT3,CFT4,Counterfactual,REG1,REG2,REG3,REG4,Regret,MAN1,MAN2,MAN3,MAN4,MAN5,ManipIntent,IRR1,IRR2,IRR3,IRR4,IRR5,Irritation,choice_reversal,behavior_choice,view_policy,hide_ad
S2-0713,Ack+Support,3,1,1,1,20,Female,5,5,6,4,5,6,5,5.0,5,5,5,5,5.0,6,6,6,7,5,6.0,3,3,3,1,2.5,3,3,4,3,3.25,2,2,2,2,3,2.2,2,2,2,1,2,1.8,0,Retain,1,0
S2-0714,NoAck+Support,2,0,1,0,32,Female,5,6,2,3,4,4,5,4.0,5,4,4,5,4.5,5,5,5,4,5,4.8,4,4,3,4,3.75,2,4,3,3,3.0,4,3,2,3,4,3.2,3,3,3,3,3,3.0,0,Retain,0,0
S2-0715,Ack+Support,3,1,1,1,18,Male,6,5,7,6,5,6,6,5.75,7,5,6,7,6.25,6,5,6,6,7,6.0,2,3,3,3,2.75,1,2,3,3,2.25,2,3,1,2,1,1.8,2,2,1,3,1,1.8,0,Retain,0,0
S2-0716,NoAck+Support,2,0,1,0,19,Male,5,7,3,3,4,4,5,4.0,5,5,6,5,5.25,4,4,4,3,4,3.8,4,4,4,3,3.75,4,4,4,4,4.0,3,2,3,3,3,2.8,3,2,3,4,4,3.2,0,Retain,0,0
S2-0717,NoAck+Alternative,0,0,0,0,34,Female,5,5,5,3,4,3,4,3.5,4,4,5,4,4.25,4,3,3,2,2,2.8,5,4,6,5,5.0,5,6,6,6,5.75,4,3,3,5,5,4.0,4,5,4,5,4,4.4,1,Exchange,0,1
S2-0718,NoAck+Alternative,0,0,0,0,23,Male,7,6,6,3,2,1,2,2.0,3,3,3,3,3.0,4,4,4,4,3,3.8,4,5,5,4,4.5,4,4,3,3,3.5,3,5,4,4,4,4.0,4,4,5,5,4,4.4,1,Cancel,0,0
S2-0719,NoAck+Support,2,0,1,0,33,Female,4,4,5,4,3,4,5,4.0,5,5,5,4,4.75,7,5,5,7,7,6.2,3,1,3,2,2.25,2,2,2,4,2.5,2,2,2,3,2,2.2,2,2,4,3,2,2.6,0,Retain,0,0
S2-0720,NoAck+Alternative,0,0,0,0,18,Male,4,6,5,4,6,6,4,5.0,4,3,4,4,3.75,3,3,3,3,3,3.0,4,6,5,5,5.0,4,6,4,5,4.75,4,3,3,3,4,3.4,4,4,4,3,5,4.0,1,Exchange,1,0
S2-0721,Ack+Alternative,1,1,0,0,31,Female,5,4,5,5,6,5,5,5.25,4,4,4,4,4.0,3,4,2,5,2,3.2,5,5,5,5,5.0,4,3,5,6,4.5,5,6,6,6,5,5.6,3,3,3,3,3,3.0,0,Retain,1,1
S2-0722,Ack+Alternative,1,1,0,0,26,Male,5,6,5,4,4,4,3,3.75,3,3,4,3,3.25,4,4,4,5,3,4.0,4,4,4,4,4.0,3,3,3,4,3.25,6,6,5,6,7,6.0,5,5,5,4,4,4.6,0,Retain,0,0
S2-0723,Ack+Alternative,1,1,0,0,18,Male,5,5,4,4,4,4,4,4.0,3,4,2,3,3.0,3,3,4,3,3,3.2,5,6,4,4,4.75,5,5,6,5,5.25,5,6,6,5,7,5.8,6,5,6,6,5,5.6,1,Exchange,1,0
S2-0724,Ack+Support,3,1,1,1,27,Male,5,6,5,4,4,5,5,4.5,5,4,5,5,4.75,5,6,6,6,6,5.8,2,3,3,3,2.75,2,2,1,1,1.5,3,4,3,3,3,3.2,4,2,2,3,3,2.8,0,Retain,0,0
S2-0725,Ack+Support,3,1,1,1,30,Female,6,5,4,5,6,6,6,5.75,5,4,5,5,4.75,6,5,6,7,6,6.0,1,3,2,1,1.75,2,2,2,2,2.0,1,1,2,1,2,1.4,2,2,3,2,3,2.4,0,Retain,0,0
S2-0726,NoAck+Support,2,0,1,0,23,Male,5,5,5,4,5,4,5,4.5,4,4,4,4,4.0,4,5,6,5,5,5.0,3,3,3,4,3.25,2,3,3,3,2.75,4,3,3,3,3,3.2,4,5,4,3,5,4.2,0,Retain,0,0
S2-0727,Ack+Support,3,1,1,1,40,Female,5,5,6,7,6,6,6,6.25,6,5,6,6,5.75,6,6,7,6,5,6.0,2,3,3,2,2.5,1,2,1,2,1.5,1,1,1,1,1,1.0,3,2,2,3,1,2.2,0,Retain,0,0
S2-0728,Ack+Alternative,1,1,0,0,30,Male,3,5,4,5,5,6,6,5.5,4,4,4,4,4.0,4,2,2,3,3,2.8,6,6,6,6,6.0,4,5,5,5,4.75,6,4,5,6,6,5.4,4,4,4,4,3,3.8,0,Retain,0,0
S2-0729,NoAck+Support,2,0,1,0,40,Female,4,5,7,3,5,4,3,3.75,6,5,5,5,5.25,5,5,6,5,4,5.0,3,4,3,3,3.25,3,3,3,3,3.0,2,1,3,3,3,2.4,3,3,3,3,2,2.8,0,Retain,1,0
S2-0730,NoAck+Support,2,0,1,0,37,Male,5,4,5,5,4,4,4,4.25,5,4,4,4,4.25,5,6,6,6,5,5.6,1,2,2,2,1.75,2,3,2,2,2.25,4,3,3,3,3,3.2,3,2,3,3,3,2.8,0,Retain,0,0
S2-0731,NoAck+Alternative,0,0,0,0,39,Male,5,5,3,3,2,2,1,2.0,3,3,4,4,3.5,3,3,4,4,4,3.6,6,6,6,6,6.0,4,4,5,5,4.5,4,3,3,4,4,3.6,5,4,4,3,4,4.0,0,Retain,0,1
S2-0732,NoAck+Alternative,0,0,0,0,19,Male,5,6,5,4,4,4,4,4.0,4,5,4,4,4.25,4,4,3,3,4,3.6,4,4,5,6,4.75,4,5,5,5,4.75,2,4,5,3,5,3.8,4,4,5,5,4,4.4,0,Retain,1,1
S2-0733,NoAck+Support,2,0,1,0,28,Female,5,4,5,5,4,6,5,5.0,5,5,5,4,4.75,5,6,6,5,6,5.6,2,1,2,2,1.75,2,2,2,2,2.0,2,3,3,4,3,3.0,3,4,3,4,4,3.6,0,Retain,0,0
S2-0734,NoAck+Alternative,0,0,0,0,38,Male,5,6,4,4,4,3,4,3.75,3,3,3,4,3.25,4,4,4,4,4,4.0,5,4,4,3,4.0,3,3,4,4,3.5,4,3,4,4,5,4.0,4,5,4,3,4,4.0,1,Cancel,0,0
S2-0735,Ack+Support,3,1,1,1,29,Female,6,5,6,5,5,5,5,5.0,5,6,6,4,5.25,6,5,5,5,5,5.2,1,2,2,2,1.75,2,2,2,2,2.0,2,1,2,1,2,1.6,3,3,3,3,3,3.0,0,Retain,1,0
S2-0736,Ack+Support,3,1,1,1,22,Female,5,6,5,7,6,5,6,6.0,5,6,6,6,5.75,6,5,5,6,4,5.2,3,3,4,3,3.25,3,3,3,3,3.0,2,1,1,1,2,1.4,2,2,3,2,2,2.2,0,Retain,1,0
S2-0737,Ack+Support,3,1,1,1,36,Female,6,5,4,7,6,6,7,6.5,7,6,6,6,6.25,6,7,6,6,6,6.2,3,3,3,2,2.75,3,1,3,3,2.5,1,2,2,3,2,2.0,3,3,3,3,3,3.0,0,Retain,1,0
S2-0738,Ack+Alternative,1,1,0,0,18,Female,5,4,5,6,6,7,6,6.25,5,5,4,4,4.5,2,2,2,3,3,2.4,5,5,5,5,5.0,4,3,4,4,3.75,5,6,5,6,6,5.6,5,5,5,6,6,5.4,0,Retain,0,0
S2-0739,Ack+Alternative,1,1,0,0,29,Female,4,6,5,4,5,6,5,5.0,4,4,4,4,4.0,3,3,3,3,1,2.6,6,5,6,5,5.5,5,5,6,5,5.25,6,5,5,6,5,5.4,4,4,5,4,5,4.4,0,Retain,1,1
S2-0740,Ack+Support,3,1,1,1,20,Female,6,6,5,6,5,5,6,5.5,5,6,5,5,5.25,5,6,5,6,6,5.6,2,2,2,3,2.25,2,3,3,2,2.5,2,2,2,1,1,1.6,3,3,4,3,2,3.0,0,Retain,0,0
S2-0741,NoAck+Support,2,0,1,0,26,Male,5,6,4,3,2,3,3,2.75,5,5,4,4,4.5,5,6,5,6,5,5.4,2,2,2,3,2.25,3,3,2,3,2.75,2,2,2,1,1,1.6,2,3,2,3,2,2.4,0,Retain,0,0
S2-0742,Ack+Alternative,1,1,0,0,18,Male,5,5,5,4,5,5,4,4.5,3,3,3,3,3.0,3,2,3,3,3,2.8,5,6,5,5,5.25,6,7,5,5,5.75,6,6,6,7,6,6.2,5,5,6,6,5,5.4,0,Retain,0,0
S2-0743,Ack+Support,3,1,1,1,30,Female,5,6,6,7,6,7,7,6.75,6,7,6,7,6.5,5,4,5,5,4,4.6,3,2,2,2,2.25,2,4,2,2,2.5,2,2,2,2,3,2.2,2,2,2,2,1,1.8,0,Retain,0,0
S2-0744,Ack+Alternative,1,1,0,0,19,Female,6,6,3,6,7,7,6,6.5,6,5,5,6,5.5,3,4,3,4,3,3.4,5,6,6,6,5.75,5,5,5,6,5.25,5,5,4,5,4,4.6,5,5,5,4,4,4.6,0,Retain,0,0
S2-0745,NoAck+Support,2,0,1,0,39,Male,6,5,4,4,4,4,4,4.0,5,5,5,5,5.0,4,4,4,4,5,4.2,4,3,3,4,3.5,2,3,2,2,2.25,2,2,1,1,1,1.4,3,2,2,2,3,2.4,0,Retain,0,0
S2-0746,NoAck+Support,2,0,1,0,28,Male,5,4,5,4,4,4,3,3.75,3,4,4,4,3.75,4,4,5,6,6,5.0,2,3,2,3,2.5,3,3,2,2,2.5,3,3,2,4,2,2.8,3,3,4,3,3,3.2,1,Exchange,0,0
S2-0747,NoAck+Support,2,0,1,0,31,Female,5,6,6,4,4,4,3,3.75,6,5,5,4,5.0,6,6,6,4,5,5.4,3,2,4,4,3.25,3,2,4,2,2.75,2,2,2,2,2,2.0,4,2,4,3,4,3.4,0,Retain,0,0
S2-0748,NoAck+Support,2,0,1,0,18,Male,6,5,6,4,5,5,4,4.5,5,4,6,5,5.0,5,4,4,5,4,4.4,3,3,3,3,3.0,3,4,3,4,3.5,2,1,3,3,3,2.4,3,3,3,3,4,3.2,0,Retain,0,0
S2-0749,Ack+Alternative,1,1,0,0,22,Female,4,5,6,6,5,5,5,5.25,2,4,2,2,2.5,4,4,2,3,4,3.4,5,4,6,5,5.0,5,5,5,6,5.25,5,6,6,6,6,5.8,4,6,6,6,5,5.4,1,Exchange,0,1
S2-0750,Ack+Alternative,1,1,0,0,29,Female,6,5,6,5,5,6,6,5.5,2,4,3,3,3.0,5,4,4,4,4,4.2,4,5,5,4,4.5,4,4,4,5,4.25,6,6,6,6,6,6.0,3,4,4,5,3,3.8,0,Retain,0,0
S2-0751,NoAck+Alternative,0,0,0,0,20,Male,6,3,4,3,4,3,4,3.5,1,4,2,3,2.5,3,3,2,4,3,3.0,4,4,4,4,4.0,4,4,5,4,4.25,6,6,6,6,6,6.0,3,4,4,4,4,3.8,0,Retain,0,0
S2-0752,NoAck+Support,2,0,1,0,40,Male,6,7,3,4,4,3,3,3.5,6,4,4,5,4.75,6,5,5,6,5,5.4,3,3,3,3,3.0,3,3,2,2,2.5,1,2,1,2,1,1.4,3,3,2,2,2,2.4,0,Retain,0,0
S2-0753,Ack+Alternative,1,1,0,0,26,Female,5,6,5,4,5,6,5,5.0,3,5,5,3,4.0,3,2,3,3,3,2.8,4,5,5,5,4.75,6,5,5,5,5.25,5,5,5,5,4,4.8,4,5,4,4,3,4.0,0,Retain,0,0
S2-0754,NoAck+Alternative,0,0,0,0,19,Male,5,5,6,3,2,3,4,3.0,3,4,3,3,3.25,2,3,3,2,1,2.2,5,6,5,5,5.25,4,5,5,4,4.5,4,4,5,4,4,4.2,4,4,4,3,4,3.8,1,Exchange,0,1
S2-0755,Ack+Alternative,1,1,0,0,27,Female,4,5,7,4,5,6,4,4.75,5,5,5,4,4.75,3,5,4,4,4,4.0,5,5,6,4,5.0,5,5,4,5,4.75,4,6,4,5,5,4.8,4,5,5,4,5,4.6,0,Retain,0,1
S2-0756,Ack+Support,3,1,1,1,18,Male,4,6,5,6,7,7,7,6.75,6,6,6,5,5.75,6,6,7,6,6,6.2,3,2,3,2,2.5,1,3,3,1,2.0,3,3,3,2,4,3.0,2,2,2,1,3,2.0,0,Retain,0,0
S2-0757,Ack+Alternative,1,1,0,0,24,Male,6,6,5,6,6,6,6,6.0,4,5,3,5,4.25,3,3,2,3,2,2.6,5,5,4,4,4.5,5,5,5,5,5.0,4,6,5,4,5,4.8,3,4,4,4,3,3.6,0,Retain,0,1
S2-0758,NoAck+Support,2,0,1,0,18,Female,5,4,4,5,4,5,4,4.5,5,5,4,5,4.75,6,6,6,6,6,6.0,3,3,3,3,3.0,2,1,2,2,1.75,3,2,2,1,3,2.2,2,2,2,2,3,2.2,1,Exchange,0,0
S2-0759,Ack+Alternative,1,1,0,0,18,Female,6,5,4,5,5,5,5,5.0,4,4,5,5,4.5,3,4,3,3,2,3.0,5,5,5,5,5.0,5,4,5,5,4.75,6,6,5,5,6,5.6,5,5,5,5,5,5.0,0,Retain,0,1
S2-0760,Ack+Support,3,1,1,1,28,Male,5,6,4,6,5,6,5,5.5,6,6,6,5,5.75,5,6,5,6,5,5.4,2,1,3,2,2.0,1,2,2,2,1.75,1,1,2,3,1,1.6,4,3,3,2,3,3.0,0,Retain,0,0
S2-0761,Ack+Alternative,1,1,0,0,28,Male,5,7,5,5,5,5,5,5.0,4,4,4,3,3.75,3,4,5,4,4,4.0,4,5,5,5,4.75,4,5,5,5,4.75,6,6,6,5,6,5.8,5,5,5,5,5,5.0,0,Retain,0,0
S2-0762,NoAck+Alternative,0,0,0,0,42,Male,5,5,3,4,3,3,2,3.0,3,2,3,3,2.75,3,3,3,3,2,2.8,5,5,6,6,5.5,5,4,5,4,4.5,3,3,4,4,3,3.4,4,4,3,5,5,4.2,0,Retain,0,1
S2-0763,Ack+Support,3,1,1,1,31,Male,6,4,5,5,5,5,5,5.0,5,5,4,5,4.75,4,5,3,3,3,3.6,4,3,5,4,4.0,4,4,4,4,4.0,2,2,3,2,2,2.2,1,1,2,2,1,1.4,0,Retain,0,0
S2-0764,NoAck+Support,2,0,1,0,26,Female,5,5,5,5,4,5,3,4.25,5,5,5,5,5.0,4,5,4,5,5,4.6,3,2,4,2,2.75,3,3,3,3,3.0,2,3,2,2,3,2.4,2,2,1,2,1,1.6,1,Exchange,0,0
S2-0765,NoAck+Support,2,0,1,0,33,Male,6,5,5,5,5,5,5,5.0,4,4,5,4,4.25,4,5,4,5,4,4.4,3,2,3,2,2.5,2,2,3,2,2.25,2,3,3,3,2,2.6,4,4,4,4,4,4.0,1,Exchange,0,0
S2-0766,NoAck+Support,2,0,1,0,32,Female,5,6,5,5,4,4,4,4.25,4,5,6,5,5.0,4,4,4,5,3,4.0,5,4,4,5,4.5,4,3,4,4,3.75,2,4,3,3,2,2.8,3,3,2,2,3,2.6,0,Retain,0,0
S2-0767,Ack+Alternative,1,1,0,0,18,Female,6,4,5,6,5,6,4,5.25,3,4,2,4,3.25,4,4,3,3,3,3.4,5,3,4,5,4.25,4,5,4,4,4.25,6,6,6,5,6,5.8,4,4,4,4,4,4.0,0,Retain,0,1
S2-0768,Ack+Support,3,1,1,1,30,Male,4,5,4,6,6,5,6,5.75,6,6,6,6,6.0,5,5,4,5,6,5.0,2,2,2,2,2.0,3,2,1,3,2.25,2,2,2,2,2,2.0,3,2,3,3,3,2.8,0,Retain,1,0
S2-0769,Ack+Support,3,1,1,1,24,Female,5,6,3,6,5,5,5,5.25,4,5,6,5,5.0,4,6,6,6,5,5.4,2,3,3,2,2.5,3,3,3,2,2.75,3,3,3,3,3,3.0,2,2,2,3,2,2.2,0,Retain,0,0
S2-0770,NoAck+Alternative,0,0,0,0,39,Female,6,5,3,5,4,4,5,4.5,4,4,4,4,4.0,4,4,4,5,4,4.2,4,3,4,5,4.0,3,4,5,3,3.75,4,4,4,4,4,4.0,4,4,4,3,4,3.8,0,Retain,0,0
S2-0771,NoAck+Alternative,0,0,0,0,18,Male,6,5,4,4,4,4,5,4.25,4,5,5,5,4.75,4,4,4,3,4,3.8,4,4,5,4,4.25,4,4,3,5,4.0,3,3,3,4,3,3.2,4,5,4,4,5,4.4,1,Exchange,0,1
S2-0772,NoAck+Alternative,0,0,0,0,31,Male,6,5,6,4,3,4,4,3.75,4,3,4,4,3.75,2,4,2,3,4,3.0,5,4,5,5,4.75,3,4,5,5,4.25,3,5,4,4,4,4.0,4,5,3,6,5,4.6,0,Retain,0,0
S2-0773,Ack+Support,3,1,1,1,32,Male,7,5,4,4,6,5,5,5.0,5,5,5,4,4.75,5,6,6,6,5,5.6,2,3,2,2,2.25,3,3,3,3,3.0,2,3,2,2,2,2.2,2,1,1,2,2,1.6,0,Retain,0,0
S2-0774,NoAck+Support,2,0,1,0,28,Female,5,6,3,5,4,5,5,4.75,4,5,6,4,4.75,6,6,6,6,6,6.0,3,2,2,3,2.5,1,2,2,1,1.5,3,3,2,1,2,2.2,2,3,3,2,3,2.6,0,Retain,0,0
S2-0775,NoAck+Alternative,0,0,0,0,33,Male,5,3,4,3,4,4,3,3.5,3,3,3,3,3.0,3,5,4,5,4,4.2,5,5,4,3,4.25,4,5,5,5,4.75,5,4,5,5,4,4.6,3,3,4,5,4,3.8,1,Exchange,1,0
S2-0776,NoAck+Support,2,0,1,0,20,Female,6,4,5,4,5,4,5,4.5,4,4,4,5,4.25,5,6,4,4,4,4.6,3,4,3,3,3.25,5,4,5,4,4.5,3,3,3,2,3,2.8,3,3,3,4,3,3.2,0,Retain,0,0
S2-0777,NoAck+Alternative,0,0,0,0,25,Male,5,6,3,4,4,4,4,4.0,3,4,3,2,3.0,4,5,4,4,3,4.0,4,3,4,4,3.75,4,2,4,3,3.25,4,4,5,5,5,4.6,4,5,5,5,5,4.8,0,Retain,1,0
S2-0778,Ack+Support,3,1,1,1,23,Female,5,5,4,4,6,6,4,5.0,5,5,4,5,4.75,6,6,5,5,5,5.4,3,2,2,3,2.5,2,2,2,3,2.25,4,3,3,2,3,3.0,2,2,1,3,2,2.0,0,Retain,0,0
S2-0779,Ack+Support,3,1,1,1,28,Male,5,5,4,4,5,5,5,4.75,5,6,4,5,5.0,3,4,4,4,5,4.0,3,3,3,4,3.25,1,2,3,2,2.0,3,3,3,3,3,3.0,3,4,3,5,4,3.8,0,Retain,0,0
S2-0780,NoAck+Support,2,0,1,0,18,Male,4,5,5,5,3,4,4,4.0,4,5,5,5,4.75,5,6,6,6,5,5.6,3,2,2,2,2.25,3,2,3,3,2.75,1,1,3,2,1,1.6,4,3,4,3,3,3.4,0,Retain,0,0
S2-0781,Ack+Alternative,1,1,0,0,29,Female,5,6,4,4,6,5,5,5.0,5,3,3,4,3.75,3,4,4,3,2,3.2,5,5,6,5,5.25,5,5,5,5,5.0,5,5,5,6,5,5.2,5,5,4,6,5,5.0,0,Retain,0,1
S2-0782,NoAck+Alternative,0,0,0,0,26,Female,6,5,3,3,3,4,3,3.25,4,3,3,3,3.25,4,3,3,3,3,3.2,5,6,4,5,5.0,3,3,4,5,3.75,3,3,4,3,3,3.2,4,4,3,3,3,3.4,0,Retain,0,0
S2-0783,NoAck+Alternative,0,0,0,0,36,Female,6,5,5,5,4,4,4,4.25,4,4,4,4,4.0,3,4,3,4,2,3.2,4,4,4,4,4.0,3,4,4,4,3.75,5,3,4,3,4,3.8,4,4,4,4,3,3.8,0,Retain,0,0
S2-0784,NoAck+Support,2,0,1,0,30,Female,6,6,6,4,3,4,3,3.5,4,5,4,5,4.5,4,5,4,5,5,4.6,3,4,2,3,3.0,3,3,4,3,3.25,2,3,3,3,2,2.6,2,3,3,2,3,2.6,0,Retain,0,0
S2-0785,Ack+Support,3,1,1,1,30,Male,5,5,4,7,6,7,6,6.5,5,5,5,6,5.25,6,5,6,6,6,5.8,3,2,3,2,2.5,1,3,2,2,2.0,2,3,2,2,2,2.2,2,2,1,1,2,1.6,0,Retain,0,0
S2-0786,NoAck+Support,2,0,1,0,41,Female,5,5,4,4,4,3,4,3.75,5,5,5,5,5.0,6,6,6,5,5,5.6,3,3,3,4,3.25,3,4,4,5,4.0,3,3,2,2,3,2.6,3,2,3,1,2,2.2,0,Retain,1,0
S2-0787,Ack+Support,3,1,1,1,32,Female,5,5,5,5,6,5,5,5.25,5,6,5,5,5.25,6,6,7,6,6,6.2,4,2,2,3,2.75,3,3,4,3,3.25,2,2,2,2,2,2.0,2,2,2,3,2,2.2,0,Retain,0,0
S2-0788,NoAck+Support,2,0,1,0,30,Female,5,6,3,4,4,5,3,4.0,3,3,4,4,3.5,6,5,5,6,5,5.4,3,4,4,3,3.5,5,6,3,4,4.5,3,3,4,4,3,3.4,3,3,3,4,3,3.2,0,Retain,0,1
S2-0789,NoAck+Support,2,0,1,0,28,Female,6,5,5,5,5,5,4,4.75,4,3,4,5,4.0,4,4,4,5,4,4.2,4,3,3,4,3.5,4,3,3,4,3.5,3,3,4,2,4,3.2,4,2,3,3,2,2.8,1,Exchange,0,0
S2-0790,Ack+Support,3,1,1,1,26,Male,6,6,4,7,7,6,5,6.25,5,6,5,5,5.25,6,6,6,5,6,5.8,3,2,2,3,2.5,3,2,2,2,2.25,4,2,3,3,1,2.6,2,2,1,2,2,1.8,0,Retain,0,0
S2-0791,Ack+Alternative,1,1,0,0,28,Male,2,5,3,6,6,6,7,6.25,4,3,4,6,4.25,4,4,3,4,3,3.6,4,4,5,4,4.25,4,5,6,6,5.25,5,7,6,6,5,5.8,4,4,4,4,4,4.0,1,Exchange,1,0
S2-0792,Ack+Support,3,1,1,1,31,Male,5,4,7,5,6,6,7,6.0,5,5,6,5,5.25,7,6,7,6,7,6.6,2,3,1,2,2.0,1,2,3,2,2.0,2,3,1,2,1,1.8,2,1,1,2,2,1.6,0,Retain,0,0
S2-0793,NoAck+Alternative,0,0,0,0,26,Female,6,7,4,3,3,3,3,3.0,3,4,3,2,3.0,3,4,4,3,2,3.2,5,5,6,5,5.25,5,5,5,5,5.0,4,5,5,5,6,5.0,5,5,4,4,4,4.4,0,Retain,0,0
S2-0794,Ack+Alternative,1,1,0,0,28,Female,6,6,5,6,5,5,5,5.25,4,3,3,4,3.5,3,4,4,3,4,3.6,5,5,4,4,4.5,5,4,4,4,4.25,6,5,5,5,6,5.4,6,5,5,6,5,5.4,0,Retain,0,0
S2-0795,Ack+Alternative,1,1,0,0,22,Female,5,6,4,5,4,5,5,4.75,3,4,4,3,3.5,3,4,4,3,4,3.6,5,6,5,4,5.0,5,5,6,6,5.5,5,6,6,6,7,6.0,4,4,4,4,5,4.2,0,Retain,0,0
S2-0796,Ack+Alternative,1,1,0,0,25,Male,6,4,5,6,6,6,7,6.25,4,3,3,3,3.25,4,2,3,3,3,3.0,4,5,4,4,4.25,3,4,4,4,3.75,6,4,5,5,5,5.0,4,4,6,6,5,5.0,0,Retain,0,0
S2-0797,Ack+Alternative,1,1,0,0,37,Male,5,5,5,6,6,6,6,6.0,4,4,3,4,3.75,3,3,2,2,2,2.4,6,6,6,5,5.75,5,6,6,4,5.25,5,5,6,5,5,5.2,3,3,3,4,4,3.4,1,Exchange,0,0
S2-0798,Ack+Alternative,1,1,0,0,43,Female,6,6,6,6,6,5,5,5.5,4,3,3,4,3.5,4,3,4,3,3,3.4,5,6,6,5,5.5,4,5,4,4,4.25,5,5,4,5,4,4.6,3,2,3,5,3,3.2,0,Retain,0,0
S2-0799,NoAck+Support,2,0,1,0,18,Male,6,5,4,4,4,5,7,5.0,5,5,6,5,5.25,6,7,6,6,6,6.2,4,3,2,1,2.5,1,2,2,1,1.5,2,2,3,2,3,2.4,1,1,1,2,1,1.2,0,Retain,0,0
S2-0800,Ack+Support,3,1,1,1,31,Male,5,6,4,5,6,5,6,5.5,6,5,5,6,5.5,5,4,4,6,5,4.8,2,3,3,3,2.75,2,2,3,1,2.0,3,3,4,4,3,3.4,2,3,3,3,3,2.8,1,Exchange,0,0
