ID,condition,condition_code,age,gender,initial_confidence,initial_satisfaction,choice_difficulty,product_involvement,category_knowledge,prior_return_frequency,platform_use_frequency,ad_skepticism,maximizing_tendency,price_sensitivity,IDN1,IDN2,IDN3,SIM1,SIM2,SIM3,ADV1,ADV2,ADV3,REP1,REP2,REP3,PAL1,PAL2,PAL3,PAL4,TRU1,TRU2,TRU3,TRU4,CLO1,CLO2,CLO3,CLO4,CLO5,CFT1,CFT2,CFT3,CFT4,REG1,REG2,REG3,REG4,RET1,RET2,RET3,RET4,RET5,AVO1,AVO2,AVO3,AVO4,AVO5,IRR1,IRR2,IRR3,IRR4,IRR5,ACC1,ACC2,ACC3,FIT1,FIT2,FIT3,PAL,Trust,Closure,Counterfactual,Regret,Return,Avoidance,Irritation,Accuracy,CurrentFit,same_vs_rest,superior_vs_rest
S1-0673,Unrelated,0,26,Female,5,5,3,4,6,4,6,6,5,6,1,2,1,2,1,2,2,3,3,2,2,2,5,4,3,4,4,4,4,5,5,5,5,4,6,3,2,2,3,2,3,2,3,2,2,2,2,6,4,3,4,4,3,3,3,2,2,3,4,4,4,4,4,4,4.0,4.25,5.0,2.5,2.5,2.0,3.6,2.6,4.0,4.0,-0.3333333333333333,-0.3333333333333333
S1-0674,Similar-product,2,33,Female,5,5,2,4,6,3,5,5,6,6,2,2,3,6,6,6,4,5,4,4,3,4,6,5,5,5,5,4,5,5,5,5,4,5,5,2,3,2,2,3,2,4,2,2,2,3,4,5,4,3,3,4,3,4,4,4,6,5,5,5,5,3,2,3,5.25,4.75,4.8,2.25,2.75,2.8,3.4,4.6,5.0,2.6666666666666665,-0.3333333333333333,-0.3333333333333333
S1-0675,Unrelated,0,31,Female,5,5,4,6,4,2,3,4,5,4,2,2,2,3,2,2,2,3,2,3,2,2,5,5,6,6,5,6,6,6,5,6,7,6,6,2,3,2,3,1,2,2,3,2,2,2,2,7,2,2,3,2,3,4,3,3,4,3,5,3,4,4,4,4,5.5,5.75,6.0,2.5,2.0,1.8,2.4,3.4,4.0,4.0,-0.3333333333333333,-0.3333333333333333
S1-0676,Same-product,1,43,Female,4,5,4,5,4,2,5,4,3,6,5,5,6,6,7,6,1,2,2,5,5,5,3,4,4,3,5,4,4,4,5,5,4,5,5,2,3,3,3,2,2,2,3,1,1,1,1,7,5,4,5,4,4,5,5,5,6,6,4,5,5,3,2,3,3.5,4.25,4.8,2.75,2.25,1.0,4.4,5.4,4.666666666666667,2.6666666666666665,1.0,-0.3333333333333333
S1-0677,Unrelated,0,22,Female,6,5,4,5,6,5,7,4,6,6,1,1,1,3,2,1,3,2,2,4,3,3,5,5,4,5,4,4,5,4,5,4,6,6,6,1,1,2,1,2,2,2,1,2,1,2,2,6,3,4,3,3,3,4,3,4,3,3,4,5,5,5,5,6,4.75,4.25,5.4,1.25,1.75,1.8,3.2,3.4,4.666666666666667,5.333333333333333,-0.3333333333333333,-0.3333333333333333
S1-0678,Same-product,1,24,Male,5,7,3,6,4,3,3,4,4,4,6,6,6,7,6,6,2,2,3,6,6,6,2,4,3,4,3,3,4,3,4,4,4,4,2,4,4,2,3,2,2,1,3,1,2,2,2,6,5,5,4,4,5,6,5,6,6,4,3,5,3,2,3,3,3.25,3.25,3.6,3.25,2.0,1.8,4.6,5.4,3.6666666666666665,2.6666666666666665,1.0,-0.3333333333333333
S1-0679,Same-product,1,22,Female,4,5,3,7,3,1,5,6,5,5,6,6,6,7,6,6,2,2,2,6,5,5,2,3,4,3,4,3,3,4,4,5,5,3,6,2,2,3,4,2,3,2,3,2,2,2,1,6,4,4,4,5,4,6,6,6,6,7,4,3,4,2,2,1,3.0,3.5,4.6,2.75,2.5,1.8,4.2,6.2,3.6666666666666665,1.6666666666666667,1.0,-0.3333333333333333
S1-0680,Same-product,1,34,Male,5,5,4,4,3,4,6,5,5,4,5,5,5,6,6,6,3,3,3,6,6,7,3,4,3,3,4,4,4,4,5,5,6,5,5,2,2,2,2,3,2,2,3,2,2,3,1,6,4,4,5,5,6,7,6,5,6,5,5,5,6,3,3,2,3.25,4.0,5.2,2.0,2.5,2.0,4.8,5.8,5.333333333333333,2.6666666666666665,1.0,-0.3333333333333333
S1-0681,Unrelated,0,28,Male,6,6,5,4,3,3,4,4,4,4,2,2,2,2,2,3,2,2,2,2,3,2,6,6,7,7,6,6,6,7,7,6,7,6,7,1,2,1,2,2,3,1,1,3,3,3,3,6,2,2,1,2,2,3,3,3,3,2,3,4,3,6,7,7,6.5,6.25,6.6,1.5,1.75,2.8,1.8,2.8,3.3333333333333335,6.666666666666667,-0.3333333333333333,-0.3333333333333333
S1-0682,Superior-alternative,3,45,Male,4,6,4,6,4,5,5,3,2,5,1,1,1,6,6,5,6,6,6,4,4,4,5,5,4,3,5,5,5,5,4,4,3,4,4,4,5,4,5,5,3,4,4,4,5,5,5,4,3,3,2,3,2,4,4,4,5,4,7,6,6,3,3,3,4.25,5.0,3.8,4.5,4.0,4.6,2.6,4.2,6.333333333333333,3.0,-0.3333333333333333,1.0
S1-0683,Superior-alternative,3,38,Male,6,5,2,5,5,3,4,4,6,5,2,2,2,5,6,5,6,6,6,4,5,4,4,4,4,5,4,4,5,4,2,5,3,3,4,5,5,5,6,5,7,5,5,5,5,5,6,2,4,4,5,4,5,4,4,4,4,3,6,7,6,3,4,2,4.25,4.25,3.4,5.25,5.5,5.4,4.4,3.8,6.333333333333333,3.0,-0.3333333333333333,1.0
S1-0684,Unrelated,0,30,Female,5,5,2,3,3,4,5,4,4,4,1,1,2,2,2,2,1,2,2,2,2,2,6,5,5,6,4,5,4,5,6,4,4,5,4,4,3,2,3,1,2,3,2,2,1,2,1,7,3,3,3,3,2,2,3,2,3,2,4,4,4,5,5,6,5.5,4.5,4.6,3.0,2.0,1.4,2.8,2.4,4.0,5.333333333333333,-0.3333333333333333,-0.3333333333333333
S1-0685,Superior-alternative,3,30,Female,5,5,4,5,3,5,4,3,3,4,2,2,2,5,6,5,5,5,4,4,4,4,5,4,5,5,3,5,4,4,3,3,2,3,4,4,4,6,5,4,4,5,4,4,4,4,4,4,4,4,3,4,3,5,4,4,5,5,6,7,5,2,3,2,4.75,4.0,3.0,4.75,4.25,4.0,3.6,4.6,6.0,2.3333333333333335,-0.3333333333333333,1.0
S1-0686,Unrelated,0,25,Male,5,4,4,6,5,4,6,3,4,5,2,2,2,2,2,2,1,1,2,2,3,2,4,5,4,3,5,4,4,5,5,5,4,5,5,1,2,2,2,2,2,1,3,3,3,1,2,6,3,3,3,3,2,2,2,3,2,3,4,4,5,5,6,4,4.0,4.5,4.8,1.75,2.0,2.2,2.8,2.4,4.333333333333333,5.0,-0.3333333333333333,-0.3333333333333333
S1-0687,Unrelated,0,31,Female,4,6,6,4,3,2,3,4,5,5,1,1,1,2,2,2,2,2,2,3,2,1,6,5,5,6,6,7,6,6,5,5,4,5,5,3,2,3,2,1,2,2,2,3,1,2,2,6,3,2,3,3,2,3,3,3,2,4,3,4,2,4,5,6,5.5,6.25,4.8,2.5,1.75,2.0,2.6,3.0,3.0,5.0,-0.3333333333333333,-0.3333333333333333
S1-0688,Same-product,1,29,Male,6,5,2,5,6,5,7,5,4,4,6,6,6,6,7,6,2,2,2,5,5,6,5,4,4,3,2,4,4,3,5,6,5,5,6,2,3,3,2,3,2,2,2,1,3,3,3,5,6,5,7,5,5,6,6,6,7,5,4,5,5,2,1,2,4.0,3.25,5.4,2.5,2.25,2.6,5.6,6.0,4.666666666666667,1.6666666666666667,1.0,-0.3333333333333333
S1-0689,Similar-product,2,38,Male,5,6,3,5,4,3,5,5,6,5,2,1,2,5,5,5,5,4,4,4,4,4,5,5,5,4,3,4,4,3,6,6,5,6,6,4,3,3,4,3,2,3,2,1,2,3,2,5,3,2,4,2,3,5,5,6,4,4,4,4,3,4,4,3,4.75,3.5,5.8,3.5,2.5,2.2,2.8,4.8,3.6666666666666665,3.6666666666666665,-0.3333333333333333,-0.3333333333333333
S1-0690,Unrelated,0,38,Male,6,4,3,4,5,5,5,2,4,3,3,2,2,2,1,2,1,2,1,2,2,3,5,5,6,5,5,4,4,4,5,5,6,5,6,2,2,2,2,3,3,2,2,2,3,3,2,5,3,2,2,4,2,2,3,3,3,3,4,3,2,5,5,6,5.25,4.25,5.4,2.0,2.5,2.6,2.6,2.8,3.0,5.333333333333333,-0.3333333333333333,-0.3333333333333333
S1-0691,Superior-alternative,3,27,Male,7,6,4,5,4,3,4,5,4,5,1,1,1,6,6,6,6,6,7,4,5,4,4,5,4,3,4,4,4,4,4,3,3,4,5,5,4,4,4,3,4,4,3,3,4,3,4,4,4,4,4,3,5,5,5,6,5,5,4,5,5,4,4,3,4.0,4.0,3.8,4.25,3.5,3.6,4.0,5.2,4.666666666666667,3.6666666666666665,-0.3333333333333333,1.0
S1-0692,Superior-alternative,3,18,Male,5,4,1,5,5,4,4,4,4,5,2,2,2,5,5,5,6,5,4,4,4,4,5,4,6,5,4,4,5,4,5,4,4,4,3,4,4,5,4,4,4,3,5,3,4,4,4,3,4,3,2,3,3,4,3,4,4,3,5,6,5,3,3,3,5.0,4.25,4.0,4.25,4.0,4.0,3.0,3.6,5.333333333333333,3.0,-0.3333333333333333,1.0
S1-0693,Same-product,1,36,Female,4,5,4,6,3,1,7,7,4,5,5,5,6,5,6,6,2,2,2,6,6,5,5,5,4,4,4,5,4,3,5,5,4,4,4,2,4,4,4,3,3,4,4,1,4,2,2,5,3,2,3,3,3,7,5,6,5,6,4,3,4,3,3,3,4.5,4.0,4.4,3.5,3.5,2.4,2.8,5.8,3.6666666666666665,3.0,1.0,-0.3333333333333333
S1-0694,Superior-alternative,3,21,Female,5,6,4,5,4,2,2,5,3,5,3,1,2,6,6,7,6,6,6,4,5,5,6,4,4,5,5,5,4,4,3,3,3,3,3,4,5,5,5,4,3,5,5,5,3,4,4,4,4,4,4,3,2,4,5,4,4,5,5,5,5,4,4,4,4.75,4.5,3.0,4.75,4.25,4.0,3.4,4.4,5.0,4.0,-0.3333333333333333,1.0
S1-0695,Same-product,1,18,Female,7,6,4,2,4,3,4,3,4,4,5,6,6,6,6,6,2,3,2,5,5,6,3,4,3,3,4,3,3,3,5,5,5,4,5,3,3,2,2,1,2,2,3,3,3,3,3,5,5,5,5,6,6,5,5,5,6,6,5,5,5,2,2,1,3.25,3.25,4.8,2.5,2.0,3.0,5.4,5.4,5.0,1.6666666666666667,1.0,-0.3333333333333333
S1-0696,Same-product,1,27,Female,5,6,2,5,4,2,4,5,6,6,5,5,5,6,6,6,3,2,2,6,6,6,3,3,3,2,4,3,4,4,4,4,4,5,4,4,4,4,3,3,3,3,3,2,4,3,2,5,5,4,4,5,4,4,4,4,4,5,5,6,5,3,2,1,2.75,3.75,4.2,3.75,3.0,2.8,4.4,4.2,5.333333333333333,2.0,1.0,-0.3333333333333333
S1-0697,Superior-alternative,3,31,Female,6,6,3,4,5,3,6,4,4,3,3,2,2,5,6,7,6,6,6,5,5,4,5,3,4,3,4,4,3,3,4,4,4,4,3,4,6,4,5,5,5,6,6,5,4,5,6,2,5,5,4,4,4,4,5,4,5,5,4,5,4,2,2,2,3.75,3.5,3.8,4.75,5.5,5.2,4.4,4.6,4.333333333333333,2.0,-0.3333333333333333,1.0
S1-0698,Superior-alternative,3,23,Male,5,4,3,5,6,3,4,4,5,4,2,1,1,6,6,5,5,4,5,4,4,4,5,5,5,4,5,4,4,4,3,3,3,2,3,5,6,5,6,4,4,4,5,5,4,4,3,4,4,4,4,4,4,4,5,3,4,4,4,6,6,4,3,4,4.75,4.25,2.8,5.5,4.25,4.0,4.0,4.0,5.333333333333333,3.6666666666666665,-0.3333333333333333,1.0
S1-0699,Same-product,1,19,Male,4,6,4,4,3,1,5,3,4,5,5,6,7,6,5,7,3,2,2,6,5,6,3,4,4,3,3,2,4,4,4,3,4,4,4,4,4,3,4,4,4,5,3,4,4,5,6,2,5,5,6,5,6,5,6,6,6,6,6,5,6,4,2,2,3.5,3.25,3.8,3.75,4.0,5.0,5.4,5.8,5.666666666666667,2.6666666666666665,1.0,-0.3333333333333333
S1-0700,Unrelated,0,32,Female,5,6,4,5,4,3,5,3,5,4,1,2,1,2,2,2,2,2,2,2,2,1,5,5,6,6,5,5,5,5,6,6,6,5,6,2,2,2,2,3,2,1,2,3,3,2,2,6,2,3,3,3,2,4,3,2,3,3,2,3,3,4,4,4,5.5,5.0,5.8,2.0,2.0,2.4,2.6,3.0,2.6666666666666665,4.0,-0.3333333333333333,-0.3333333333333333
S1-0701,Similar-product,2,26,Female,7,5,4,3,5,6,3,6,4,4,2,3,2,6,6,7,3,3,4,4,4,5,3,5,5,5,4,4,4,4,4,5,4,3,4,3,4,3,4,4,3,2,3,2,3,3,4,4,4,4,4,3,4,3,4,4,3,5,4,5,5,4,5,4,4.5,4.0,4.0,3.5,3.0,3.2,3.8,3.8,4.666666666666667,4.333333333333333,-0.3333333333333333,-0.3333333333333333
S1-0702,Same-product,1,37,Nonbinary/Other,5,7,2,4,2,3,5,5,5,5,6,5,6,6,6,6,2,2,1,5,6,5,5,3,3,3,4,4,3,3,6,6,6,6,5,3,3,2,1,2,3,3,1,2,2,2,2,5,5,6,6,5,5,6,7,6,6,7,6,5,4,1,1,2,3.5,3.5,5.8,2.25,2.25,2.2,5.4,6.4,5.0,1.3333333333333333,1.0,-0.3333333333333333
S1-0703,Unrelated,0,27,Female,5,4,3,4,4,3,5,4,4,5,2,2,2,3,2,3,2,2,1,2,2,3,5,5,6,6,5,5,6,5,5,5,4,4,4,3,4,2,2,4,2,2,2,2,1,1,2,6,2,2,2,2,2,2,2,1,1,2,4,3,3,3,3,3,5.5,5.25,4.4,2.75,2.5,1.6,2.0,1.6,3.3333333333333335,3.0,-0.3333333333333333,-0.3333333333333333
S1-0704,Unrelated,0,23,Female,5,5,3,3,3,4,5,4,2,4,1,1,1,2,3,3,2,1,1,3,3,2,4,4,4,4,4,5,5,5,6,5,5,6,7,2,2,3,3,2,3,2,2,3,3,3,2,6,4,3,4,3,5,3,2,2,2,2,2,2,2,3,3,4,4.0,4.75,5.8,2.5,2.25,2.6,3.8,2.2,2.0,3.3333333333333335,-0.3333333333333333,-0.3333333333333333
S1-0705,Same-product,1,19,Male,5,4,3,2,6,3,5,4,5,4,6,5,5,6,7,6,2,2,1,6,6,6,4,4,3,4,4,3,2,4,5,6,5,5,5,2,4,2,2,1,3,2,2,1,1,2,1,7,5,5,5,5,5,6,5,5,5,5,5,5,5,4,3,3,3.75,3.25,5.2,2.5,2.0,1.2,5.0,5.2,5.0,3.3333333333333335,1.0,-0.3333333333333333
S1-0706,Unrelated,0,22,Female,6,5,4,6,5,1,5,5,5,2,2,2,2,2,3,2,2,2,2,2,3,2,5,4,5,5,5,5,6,5,6,4,6,6,6,3,3,3,2,4,3,3,4,2,2,2,2,6,3,2,3,2,2,4,3,4,3,4,4,4,4,5,4,4,4.75,5.25,5.6,2.75,3.5,2.0,2.4,3.6,4.0,4.333333333333333,-0.3333333333333333,-0.3333333333333333
S1-0707,Same-product,1,25,Male,6,7,3,4,4,2,6,4,5,6,6,6,6,6,7,7,2,1,2,7,5,6,4,4,4,4,5,4,4,5,5,4,5,4,5,4,3,2,3,3,3,4,4,2,2,2,2,6,5,4,4,4,3,6,5,6,5,6,5,5,3,2,3,2,4.0,4.5,4.6,3.0,3.5,2.0,4.0,5.6,4.333333333333333,2.3333333333333335,1.0,-0.3333333333333333
S1-0708,Same-product,1,18,Male,4,4,2,5,4,3,5,3,5,5,5,5,6,6,7,6,2,3,2,5,5,6,4,3,3,4,3,3,4,4,4,4,5,4,5,2,2,2,2,2,3,2,2,3,4,4,2,5,5,5,5,5,4,5,5,6,5,7,6,5,4,1,2,2,3.5,3.5,4.4,2.0,2.25,3.2,4.8,5.6,5.0,1.6666666666666667,1.0,-0.3333333333333333
S1-0709,Same-product,1,21,Female,7,6,4,3,4,4,4,4,5,5,5,5,5,5,6,5,2,3,3,6,6,6,3,3,3,3,5,3,3,3,6,5,6,6,6,3,2,1,2,1,2,3,2,2,2,2,2,6,5,5,5,6,6,6,4,6,7,6,4,6,5,2,2,3,3.0,3.5,5.8,2.0,2.0,2.0,5.4,5.8,5.0,2.3333333333333335,1.0,-0.3333333333333333
S1-0710,Superior-alternative,3,26,Male,5,3,4,2,4,4,7,4,3,4,1,1,1,5,6,6,5,5,5,4,4,4,4,5,4,4,4,4,4,4,3,2,2,2,2,5,6,6,5,6,6,5,5,5,6,6,5,4,5,5,5,4,5,6,6,5,5,5,5,6,6,4,4,4,4.25,4.0,2.2,5.5,5.5,5.2,4.8,5.4,5.666666666666667,4.0,-0.3333333333333333,1.0
S1-0711,Similar-product,2,24,Female,5,4,3,6,4,4,6,4,4,4,2,1,1,6,6,6,3,4,3,4,3,4,4,3,4,4,4,5,5,5,4,5,4,4,4,4,2,3,3,2,3,2,3,3,3,2,2,5,3,3,2,3,3,4,4,4,4,4,6,5,6,3,3,4,3.75,4.75,4.2,3.0,2.5,2.6,2.8,4.0,5.666666666666667,3.3333333333333335,-0.3333333333333333,-0.3333333333333333
S1-0712,Unrelated,0,22,Female,5,6,4,2,6,2,5,6,6,6,2,2,1,3,3,3,2,1,2,2,2,2,6,6,6,6,6,5,4,6,4,6,6,7,6,1,2,2,3,2,2,3,2,3,1,2,2,6,3,2,3,2,2,3,1,2,2,2,2,3,4,4,5,5,6.0,5.25,5.8,2.0,2.25,2.0,2.4,2.0,3.0,4.666666666666667,-0.3333333333333333,-0.3333333333333333
S1-0713,Same-product,1,19,Male,4,6,4,3,5,3,6,5,5,3,6,5,6,6,6,6,2,2,2,5,5,6,3,3,2,4,4,3,4,3,4,5,6,5,6,1,1,3,2,2,2,2,2,2,1,1,2,7,3,4,4,5,5,6,5,6,5,4,5,5,4,2,3,3,3.0,3.5,5.2,1.75,2.0,1.4,4.2,5.2,4.666666666666667,2.6666666666666665,1.0,-0.3333333333333333
S1-0714,Unrelated,0,40,Male,6,5,4,6,4,1,4,4,3,5,2,1,2,3,2,2,3,3,2,2,2,2,5,7,6,5,6,6,6,5,4,5,5,6,5,3,2,2,4,3,3,2,4,2,2,2,2,7,1,2,1,1,1,3,3,4,3,2,4,4,4,4,4,4,5.75,5.75,5.0,2.75,3.0,1.8,1.2,3.0,4.0,4.0,-0.3333333333333333,-0.3333333333333333
S1-0715,Superior-alternative,3,34,Female,4,5,4,3,3,1,5,4,4,6,2,1,1,6,6,6,6,6,7,4,4,4,3,4,3,3,3,4,3,3,3,3,3,3,4,4,4,4,3,5,5,4,4,4,4,4,5,3,4,6,5,5,4,4,5,5,5,5,7,6,6,4,3,4,3.25,3.25,3.2,3.75,4.5,4.4,4.8,4.8,6.333333333333333,3.6666666666666665,-0.3333333333333333,1.0
S1-0716,Same-product,1,30,Female,7,5,4,5,5,4,7,4,3,4,5,5,5,6,7,6,1,1,1,4,5,5,3,4,4,3,5,4,6,5,5,5,4,4,5,3,3,2,3,3,3,2,3,2,2,2,2,5,5,4,5,5,4,6,5,6,6,7,6,5,5,3,2,2,3.5,5.0,4.6,2.75,2.75,2.2,4.6,6.0,5.333333333333333,2.3333333333333335,1.0,-0.3333333333333333
S1-0717,Same-product,1,19,Male,6,7,3,5,4,3,4,2,4,6,5,6,6,5,5,5,2,2,1,6,6,6,4,5,5,5,4,4,4,4,6,5,7,6,7,2,2,3,3,2,2,3,3,1,2,2,2,6,6,5,5,5,5,5,4,6,6,6,5,6,6,1,2,2,4.75,4.0,6.2,2.5,2.5,1.8,5.2,5.4,5.666666666666667,1.6666666666666667,1.0,-0.3333333333333333
S1-0718,Same-product,1,32,Male,6,4,2,4,3,2,6,3,4,6,5,6,5,5,7,6,1,2,1,6,6,6,5,4,4,5,3,4,4,5,5,5,5,4,4,3,3,3,3,2,2,2,3,2,2,2,2,7,5,5,5,5,5,6,5,6,6,5,5,5,4,2,2,2,4.5,4.0,4.6,3.0,2.25,1.8,5.0,5.6,4.666666666666667,2.0,1.0,-0.3333333333333333
S1-0719,Same-product,1,42,Male,4,4,2,3,4,3,6,3,3,4,5,6,6,6,6,5,2,2,3,6,6,7,3,3,4,5,3,3,2,2,5,4,5,5,4,3,3,3,4,2,3,2,3,3,2,2,3,6,6,5,6,6,6,5,5,6,5,5,5,7,5,3,3,3,3.75,2.5,4.6,3.25,2.5,2.4,5.8,5.2,5.666666666666667,3.0,1.0,-0.3333333333333333
S1-0720,Similar-product,2,29,Female,6,6,2,5,4,1,5,5,4,5,3,3,3,4,5,6,3,3,3,4,5,5,4,3,4,4,4,4,3,4,4,3,3,4,4,4,4,3,4,3,4,5,4,4,3,4,4,4,4,4,3,4,3,4,5,5,3,2,4,4,3,4,4,4,3.75,3.75,3.6,3.75,4.0,3.8,3.6,3.8,3.6666666666666665,4.0,-0.3333333333333333,-0.3333333333333333
S1-0721,Superior-alternative,3,36,Female,5,6,3,5,5,2,5,4,6,6,2,2,2,6,5,6,6,6,6,5,3,4,4,4,4,5,4,5,3,4,3,4,3,3,4,4,5,5,6,5,6,5,5,5,5,5,5,3,4,4,5,4,5,4,4,3,4,4,5,5,5,3,3,3,4.25,4.0,3.4,5.0,5.25,5.0,4.4,3.8,5.0,3.0,-0.3333333333333333,1.0
S1-0722,Superior-alternative,3,18,Male,4,4,5,5,5,4,7,5,6,5,2,2,2,5,5,5,5,7,6,4,4,4,5,5,4,5,4,4,4,5,2,3,3,2,2,4,7,6,6,6,4,6,5,5,5,5,5,4,3,4,4,3,3,5,5,5,5,5,4,4,4,5,4,4,4.75,4.25,2.4,5.75,5.25,4.8,3.4,5.0,4.0,4.333333333333333,-0.3333333333333333,1.0
S1-0723,Superior-alternative,3,30,Male,5,5,3,6,4,3,6,5,6,5,2,3,3,6,6,6,6,6,6,4,4,4,3,4,4,4,4,3,5,3,3,3,4,3,3,6,6,6,5,5,6,5,5,5,5,4,5,4,4,4,5,3,3,4,3,2,4,3,5,5,4,5,5,6,3.75,3.75,3.2,5.75,5.25,4.6,3.8,3.2,4.666666666666667,5.333333333333333,-0.3333333333333333,1.0
S1-0724,Similar-product,2,22,Male,5,7,4,5,5,1,5,4,3,6,2,2,2,6,5,6,3,3,4,4,4,4,4,5,4,5,4,4,5,5,5,6,6,4,7,3,3,3,3,2,3,2,2,2,2,3,2,6,2,2,3,3,3,3,3,3,2,4,5,6,5,4,4,3,4.5,4.5,5.6,3.0,2.25,2.2,2.6,3.0,5.333333333333333,3.6666666666666665,-0.3333333333333333,-0.3333333333333333
S1-0725,Superior-alternative,3,37,Male,6,6,5,7,5,4,5,4,2,3,2,2,2,5,5,5,5,7,6,5,5,4,5,5,5,6,4,4,4,3,3,2,3,2,3,5,6,6,5,4,4,4,5,5,4,4,4,4,3,3,4,4,3,5,6,4,4,5,6,5,6,4,4,3,5.25,3.75,2.6,5.5,4.25,4.2,3.4,4.8,5.666666666666667,3.6666666666666665,-0.3333333333333333,1.0
S1-0726,Same-product,1,21,Male,4,5,4,5,5,2,7,3,5,6,5,5,6,6,7,6,3,2,2,6,6,6,5,3,4,4,5,4,6,5,4,3,4,4,4,3,3,3,4,3,3,2,4,2,1,3,3,7,4,4,4,4,3,4,5,5,4,6,4,4,6,1,2,2,4.0,5.0,3.8,3.25,3.0,2.0,3.8,4.8,4.666666666666667,1.6666666666666667,1.0,-0.3333333333333333
S1-0727,Superior-alternative,3,28,Male,6,5,3,2,4,2,3,3,4,5,1,2,2,5,6,5,6,6,7,3,3,3,5,5,5,5,5,4,4,5,2,4,2,2,2,6,7,7,6,5,5,5,5,5,4,4,6,4,3,4,3,3,4,3,4,4,3,4,4,5,4,3,3,3,5.0,4.5,2.4,6.5,5.0,4.6,3.4,3.6,4.333333333333333,3.0,-0.3333333333333333,1.0
S1-0728,Unrelated,0,34,Female,4,5,4,4,3,3,6,4,6,2,1,1,2,3,2,1,3,3,3,2,1,1,4,4,3,4,5,6,4,4,5,5,5,5,5,3,2,4,3,2,2,3,2,2,3,2,2,6,2,3,1,2,2,3,3,3,3,2,4,5,4,5,5,4,3.75,4.75,5.0,3.0,2.25,2.2,2.0,2.8,4.333333333333333,4.666666666666667,-0.3333333333333333,-0.3333333333333333
S1-0729,Superior-alternative,3,36,Female,5,5,2,7,3,3,5,4,5,4,2,2,2,6,6,6,5,7,5,4,4,5,5,6,6,7,6,5,6,7,2,3,3,3,2,6,5,6,5,4,6,5,6,5,6,6,5,3,4,3,4,3,4,4,5,6,6,5,5,5,5,3,3,4,6.0,6.0,2.6,5.5,5.25,5.4,3.6,5.2,5.0,3.3333333333333335,-0.3333333333333333,1.0
S1-0730,Superior-alternative,3,36,Female,6,5,5,5,5,3,5,3,3,3,2,2,2,5,5,5,6,6,6,4,4,4,5,5,5,6,4,4,5,4,4,4,6,5,4,5,5,5,5,5,4,5,5,4,5,4,4,4,2,2,3,2,3,4,3,3,4,4,5,6,5,2,4,3,5.25,4.25,4.6,5.0,4.75,4.2,2.4,3.6,5.333333333333333,3.0,-0.3333333333333333,1.0
S1-0731,Similar-product,2,30,Male,6,4,2,5,6,2,7,4,5,3,2,2,2,5,5,6,3,2,3,4,4,4,4,3,4,3,3,3,3,4,6,6,5,6,5,2,3,2,4,2,3,3,5,3,3,4,4,4,4,3,4,4,4,4,5,4,4,4,5,5,5,3,3,4,3.5,3.25,5.6,2.75,3.25,3.6,3.8,4.2,5.0,3.3333333333333335,-0.3333333333333333,-0.3333333333333333
S1-0732,Unrelated,0,29,Male,5,5,4,5,5,4,7,5,4,5,2,2,1,2,2,3,2,1,2,3,2,3,6,6,6,6,6,6,6,5,5,5,5,5,7,2,2,2,1,3,2,2,3,2,2,1,3,6,2,3,2,2,3,4,3,4,4,3,4,3,3,3,3,3,6.0,5.75,5.4,1.75,2.5,2.0,2.4,3.6,3.3333333333333335,3.0,-0.3333333333333333,-0.3333333333333333
S1-0733,Similar-product,2,27,Male,5,5,3,4,3,2,3,5,4,2,1,2,2,5,5,6,4,3,4,4,4,3,4,5,5,5,5,5,5,4,5,5,5,4,5,3,3,4,3,3,1,2,2,2,2,2,2,7,4,3,2,3,2,3,4,4,4,3,5,5,5,4,3,3,4.75,4.75,4.8,3.25,2.0,1.8,2.8,3.6,5.0,3.3333333333333335,-0.3333333333333333,-0.3333333333333333
S1-0734,Superior-alternative,3,25,Female,4,4,4,5,3,3,5,4,4,5,2,2,2,6,5,5,6,6,6,4,4,4,4,6,4,5,4,4,4,4,3,3,3,4,3,4,5,5,4,4,5,6,4,5,5,4,6,3,4,4,4,4,3,5,5,5,5,5,6,6,6,4,4,5,4.75,4.0,3.2,4.5,4.75,5.0,3.8,5.0,6.0,4.333333333333333,-0.3333333333333333,1.0
S1-0735,Same-product,1,19,Female,5,5,4,6,3,3,7,3,5,4,6,5,5,6,6,7,2,3,2,6,6,6,2,3,3,3,3,3,3,3,5,5,4,5,5,3,4,3,3,2,3,3,3,3,2,4,3,5,5,5,6,6,5,5,5,4,5,5,5,4,5,4,3,4,2.75,3.0,4.8,3.25,2.75,3.0,5.4,4.8,4.666666666666667,3.6666666666666665,1.0,-0.3333333333333333
S1-0736,Similar-product,2,31,Female,5,6,2,7,5,1,5,3,5,4,1,2,2,5,6,5,4,4,4,4,4,4,5,5,4,4,5,5,5,4,6,4,6,6,5,3,4,4,5,4,3,4,3,4,4,3,3,4,3,4,4,3,4,3,4,4,4,4,5,5,5,4,3,4,4.5,4.75,5.4,4.0,3.5,3.6,3.6,3.8,5.0,3.6666666666666665,-0.3333333333333333,-0.3333333333333333
